logme r1 gpat logag y
-4.570206 -0.1707317 0.2463624 0.2660011 -0.02054818
-4.546078 0.09677419 0.754151 -0.2554962 0.1132613
-6.484325 -0.01078167 0.4136674 -0.2530565 -0.05888151
-6.437944 -0.1940299 0.6585248 -0.1986905 -0.01950651
-4.55552 -0.1323077 0.0962078 -0.137023 -0.05221484
-4.359145 0.1190476 0.514643 0.09393214 0.04003741
-6.144795 -0.003577236 0.03864082 -0.1321612 -0.04445528
-5.962798 0.008407644 0.6925811 -0.121401 0.1185211
-4.496471 0.01639344 0.04220824 -0.1806753 0.004451823
-4.566746 -0.03212851 0.2573806 -0.3345785 -0.1306325
-4.47695 0.01369863 0.5777939 -0.006823344 -0.06221485
-4.428552 0.03333333 0.6881288 -0.1101658 0.04387711
-5.076641 0.07594936 0.2782854 -0.5931556 -0.06107329
-6.567469 0.01530612 0.6934627 -0.4909426 0.0003931025
-5.40382 -0.006999176 0.3606123 -0.1612264 -0.09064622
-5.045586 0.0349345 0.5940624 -0.07877149 0.4690823
-5.229295 -0.01612903 0.09557839 -0.4042721 -0.03708257
-5.339025 -0.08659217 0.04037412 -0.1005831 -0.025154
-6.455034 -0.04898649 0.3084387 -0.04025783 0.08627246
-4.50872 0.03773585 0.254273 -0.6518325 -0.1553521
-5.72409 0.07004367 0.5072194 -0.328243 -0.01661736
-5.281298 -0.09719457 0.1439497 -0.2591374 -0.08631952
-6.323748 0.07168459 0.9362588 -0.6716509 0.009535479
-7.076181 0.08555133 0.4283527 -0.3590618 0.06061953
-4.846315 -0.04545455 0.03119713 -0.4150129 -0.1223598
-5.895922 -0.06666667 0.1022451 -0.1266089 0.02111849
-6.681962 -0.09463722 0.1434959 0.6818231 -0.02787287
-6.56053 0.01287554 0.3434998 -0.3592069 0.02111849
-4.540148 0.07909604 0.6364587 -0.3193652 0.06406328
-6.250333 0.07163636 0.290206 0.04667013 0.3005303
-4.201999 0.1451613 0.2916747 -0.1047459 -0.05435321
-5.552872 -0.2021622 0.2164117 -0.07990892 0.06657304
-4.386504 -0.06153846 0.1859016 -0.202082 -0.008293274
-6.98586 -0.04697987 0.03846949 -0.1090202 0.06599029
-5.141928 -0.04137931 0.6075295 -0.4112724 -0.05172919
-6.767536 -0.0625 0.7906185 -0.6563762 0.04072633
-4.50118 -0.26425 0.4602182 0.006946927 -0.09828449
-4.640448 0.05932203 0.4198263 -0.1352864 0.2211185
-6.319157 0 0.5156414 -0.7609485 -0.03105542
-4.779649 -0.1627907 0.02463981 -0.1022452 -0.07248151
-5.51359 0.0960452 0.3159037 -0.5881673 -0.1163815
-4.454084 -0.1549451 0.6794031 -0.2135732 0.059396
-6.523981 -0.1046025 0.6013494 -0.2968079 -0.08115424
-5.864372 0.01863354 0.3094197 -0.2741765 -0.08014734
-5.830814 0.05208333 0.9582922 -0.3418116 -0.04393646
-4.34443 -0.1838806 0.07685027 -0.1369744 -0.09576462
-4.62092 0.01958042 0.1247408 -0.6912181 -0.09316722
-5.042948 0.05192546 0.4863912 -0.1752255 0.03427639
-5.588338 0.1392405 0.6883895 -0.3102739 0.0578832
-4.582406 -0.1834711 0.2917188 -0.2867035 -0.1056421
-5.817497 0 0.04739669 -0.1902074 -0.04999262
-4.699423 -0.0197619 0.6129869 -0.06611636 0.1152361
-5.200312 0.04692308 0.4422378 -0.3306086 -0.06390175
-4.455743 0.1307692 0.1553522 0.5805709 -0.008970004
-5.114455 -0.03759036 0.2096571 -0.3730833 -0.1300443
-5.477631 0.0754717 0.5084546 -0.006080242 0.06193482
-4.224385 0.1428571 0.193019 -0.3866322 -0.06221485
-4.548388 -0.1851852 0.1224787 -0.274124 -0.189819
-5.186631 0.03571429 0.3953615 -0.2757019 0.1087375
-4.213904 0.01075269 0.483432 -0.2656129 -0.06040325
-5.148418 -0.1884058 0.2115304 -0.9565467 -0.01546687
-4.869696 -0.07584269 0.6396911 -0.2597182 0.002648833
-7.389545 -0.0460251 0.4402355 -0.2396275 -0.08688151
-4.329483 -0.1515152 0.2540133 -0.602244 -0.07098677
-6.077045 0.0591716 0.1930754 -0.3857203 -0.1612714
-4.578716 0.07339449 0.1999784 -0.2964196 -0.07789141
-6.466002 0.02586207 0.6074731 -0.1787966 0.02558278
-4.171242 -0.09166667 0.0466076 -0.2880679 0.04401925
-6.779317 -0.02090323 0.3494013 -0.2658174 -0.1307802
-4.450707 0.004687499 0.365747 -0.1291742 0.02911849
-7.172167 -0.01333333 0.3419522 -0.2556837 0.04859102
-5.078169 0.01264368 0.1869483 -0.06334027 0.1034714
-4.371976 -0.06666667 0.6061978 -0.4913026 -0.01638151
-4.63876 0 0.4019934 -0.2376301 -0.09346485
-6.267346 0.01592357 0.4538122 -0.8181688 -0.03389769
-6.242517 -0.005319149 0.06742539 -0.04315439 0.200801
-7.548002 -0.1280389 0.04708875 -0.3002727 -0.04566312
-4.742756 -0.1111111 0.6397924 -0.4810504 -0.05121485
-6.238485 -0.004608295 0.04315882 -0.1273086 -0.01557876
-5.394948 -0.004069728 0.1552452 -0.5920573 -0.06015539
-5.903455 -0.05555556 0.5884451 -0.2030332 0.2316448
-4.22036 -0.04827586 0.4851054 -0.773782 -0.09072361
-4.158004 -0.08333334 0.4787912 -0.3213895 0.2278877
-4.994252 -0.1904762 0.3746781 -0.1721035 0.03445182
-5.275796 0.03703704 0.2421374 -0.7980627 -0.005804586
-4.828674 0.06315789 0.3239701 -0.05732399 -0.01034218
-4.814345 -0.2310588 0.5439013 -0.3128826 0.001887721
-5.673701 0.09090909 0.1866399 -0.1519836 -0.3230675
-5.030683 -0.03125 0.04298156 -0.0248242 -0.03221484
-4.250057 0.125 0.5755175 -0.09178964 0.1068328
-5.251009 -0.06435644 0.05183359 -0.04801064 0.005490585
-5.545012 0.09655172 0.8883495 -0.2591767 0.0134849
-5.328068 0.05031446 0.462801 -0.4085224 -0.005371575
-4.416591 -0.02590674 0.6996041 -0.1373458 0.1776841
-5.939849 0.09160306 0.3965906 -0.236907 -0.02930168
-6.714092 -0.1506925 0.6253897 -0.2072651 0.01627588
-4.540886 0.1633663 0.182249 -0.1676749 0.05070429
-4.745149 -0.02380952 0.6454471 -0.4088198 0.03856035
-4.178609 0.1463415 0.1340018 -0.7752062 -0.0645958
-5.846882 0 0.02906494 -0.1124261 0.02310047
-4.381698 -0.1903448 0.04837481 -0.1589467 -0.07377202
-5.363375 -0.02797203 0.6347604 -0.0845914 -0.09180668
-5.362312 -0.01197605 0.04487429 -0.1424739 -0.09265396
-4.245143 -0.130597 0.142807 -0.07931324 -0.009112538
-4.241579 0.08042105 0.2991615 -0.02557624 -0.0711892
-4.369624 0.02369668 0.4157599 -0.4043323 -0.1245126
-4.488184 -0.02030769 0.03399 -0.4521772 -0.02433606
-4.823124 -0.03797468 0.5586961 -0.3078592 -0.06912542
-5.305712 0.03125 0.6998091 -0.2824343 -0.09716108
-4.89834 -0.01754386 0.2386011 -0.1554412 0.2107737
-5.647685 -0.1555556 0.2591675 -0.4580096 0.03208003
-4.198468 -0.2164 0.4152608 -0.3960366 -0.0547891
-6.306688 0.004366812 0.1785692 -0.06702114 -0.07975871
-5.217555 0.02242152 0.7685279 -0.158633 0.03010932
-5.078512 -0.09392265 0.04044021 -0.1251362 0.03142777
-4.820463 0.01793722 0.3077567 -0.9833514 -0.07933813
-6.018128 0.03862069 0.8725053 -0.1042205 0.1180882
-5.404077 0.05319149 0.1826529 -1.03408 0.06980763
-5.349272 -0.03375527 0.6412124 -0.09513204 -0.03749376
-4.28075 0.02643172 0.7647809 -0.2480884 -0.1960761
-6.241643 -0.1461616 0.6190578 -0.2750261 0.07630613
-5.722598 -0.1445783 0.03581429 -0.1404335 -0.01607449
-5.175064 -0.01459854 0.122754 -0.2368506 -0.03859374
-4.640383 0.09232432 0.0358457 -0.1094376 0.1536486
-6.316668 -0.2692738 0.04218413 -0.09874497 0.02111849
-4.396877 -0.07655502 0.5585146 -0.03348305 0.02556294
-4.58496 -0.03669725 0.5485863 -0.4033039 0.130853
-5.05353 -0.1413428 0.06972788 -0.2077957 0.04402871
-4.683706 -0.159204 0.03653036 -0.2554341 -0.02128494
-5.722679 -0.006430868 0.04449224 -0.112324 0.03262009
-5.669734 -0.03521127 0.6182934 -0.4465932 0.0007103275
-4.410295 0.02145923 0.7271017 -0.1563834 -0.07098677
-5.5612 -0.05502392 0.04442668 -0.1496776 0.005245474
-7.514889 -0.02723735 0.5721848 -0.642593 0.02960334
-5.510318 -0.2073733 0.7191997 -0.631746 -0.00941586
-4.162869 0.007253886 0.5493345 -0.2062611 -0.07888151
-6.334269 -0.0898195 0.03265068 -0.1061032 -0.03948757
-4.379035 0.114094 0.1206321 -0.3569762 0.09308819
-5.942278 -0.03134328 0.6007401 -0.02221871 -0.03999262
-4.608092 0.119403 0.6947714 -0.5492905 -0.07210185
-4.516161 -0.1642857 0.7391665 -0.1504879 0.01596512
-8.23675 -0.03889981 0.05231027 -0.1862073 0.004073036
-5.147727 -0.01674009 0.03435169 -0.1589694 -0.01540325
-4.229408 -0.1006289 0.4603427 -0.02231945 -0.03602437
-4.193405 0.1546269 0.5586913 -0.3570947 -0.1217387
-4.564231 0.0389418 0.1015386 0.01429621 -0.00681447
-5.593781 -0.01923077 0.08197441 -0.09728285 0.06174742
-5.432403 -0.1452055 0.04404689 -0.07470196 -0.0882595
-4.301867 -0.04069768 0.2943029 -0.3142801 -0.01798766
-4.944023 0.1002781 0.09179228 -0.6522216 -0.02951442
-4.453587 -0.09016393 0.2193814 -0.5721825 -0.06910707
-4.426277 0.06285714 0.7076356 -0.3575028 -0.1313205
-4.345774 -0.025 0.165845 0.06662501 0.04550873
-4.343286 0.04142012 0.4589189 -0.2032473 -0.05388151
-4.568424 0.07798165 0.3421767 -0.2329062 -0.02306061
-5.448374 -0.1209877 0.5454438 -0.1812715 -0.0177704
-5.781694 -0.03067847 0.4021273 -0.6143539 0.04977179
-5.117875 0.01860465 0.4962495 -0.1647254 -0.07575355
-6.063204 -0.06111111 0.4474923 -0.199951 0.06460889
-4.742345 -0.1509434 0.0401064 -0.09531448 0.07938547
-5.345506 -0.07339449 0.4175157 -0.1191889 0.01958003
-5.629226 -0.08860759 0.6230137 -0.1444935 -0.02229236
-5.43494 0.0652921 0.7386981 -0.2778905 0.01067731
-4.947003 -0.07692308 0.3743372 -0.4128387 -0.09316722
-4.720133 -0.15104 0.03446276 -0.1281222 0.05657948
-6.039994 -0.09615385 1.216513 -0.2284179 0.01199568
-5.645329 0.03778802 0.3972034 -0.1976493 -0.0274252
-4.759603 -0.04285714 0.06117642 -0.0799687 -0.006826715
-5.909599 -0.1132076 0.05497433 -0.1016461 -0.05797755
-4.591796 -0.1020408 0.04159408 -0.007137726 -0.0714741
-5.079942 -0.06608187 0.04915394 -0.07013363 -0.1153718
-5.342995 -0.08049536 0.3304652 -0.02094574 -0.07217664
-4.860621 -0.03138075 0.04511934 -0.1468467 0.03937407
-4.54219 0.02777778 0.2542035 -0.1900891 0.02193482
-5.47001 -0.09770035 0.743107 -0.2445563 0.04022677
-4.527717 -0.09090909 0.05065049 -0.05347301 -0.004522535
-4.448616 -0.05479452 0.03760824 -0.1422042 0.01514446
-5.924778 0.09505703 0.4523199 -1.362782 -0.01249496
-6.940352 0.1302682 0.7388115 -0.7337402 0.003497346
-5.846374 -0.08119658 0.2524428 -0.08977546 0.03771928
-5.87245 -0.1100629 0.2309217 -0.298391 -0.1403546
-4.225636 0.08262626 0.7495304 -0.2022215 -0.1004285
-4.499526 0.007462686 0.7365432 -0.1214065 0.06202075
-4.367813 0.06852248 0.03794438 -0.03337264 -0.01842174
-5.005613 -0.01860465 0.2108258 -0.3285866 -0.1067354
-4.346216 -0.1151833 0.03975567 -0.1237941 0.03708093
-4.34065 -0.09868421 0.5283524 -0.3012921 -0.008222827
-5.767709 -0.03212851 0.05675362 -0.08571836 0.007733277
-4.499582 -0.08547009 0.03211562 -0.06928471 -0.0261256
-4.587515 -0.1374359 0.05589916 -0.06010591 0.03638567
-4.235844 -0.1041096 0.04509745 -0.05602175 -0.02263151
-4.331935 -0.03963303 0.1218685 -0.1360444 -0.05852753
-5.382024 -0.1603519 0.0469762 -0.1450163 -0.1370448
-4.774834 -0.1083744 0.0445444 -0.1068746 0.09822961
-6.071735 0.01829268 0.04710201 -0.09623314 -0.0372666
-5.130603 -0.002857144 0.2783934 -0.1808059 -0.02235977
-5.598051 0.1111111 0.4895175 -0.5240924 -0.1438815
-4.575665 0.02996255 0.04181972 -0.05103146 -0.01749155
-5.412394 -0.09430605 0.0432521 -0.07153126 0.03412662
-6.028825 0.0157037 0.04529102 -0.09773983 -0.0499475
-4.315236 -0.006711409 0.4413705 -0.02341972 -0.04554818
-4.465247 -0.1608392 0.4735959 -0.4650273 -0.08731525
-4.614908 -0.02194357 1.488267 0.004202966 -0.07397353
-4.367696 -0.05217391 0.5265872 -0.08135054 0.01615981
-4.399989 -0.07719299 0.3617368 -0.2204158 0.120566
-6.060976 -0.08179723 0.2410861 -0.2415545 0.06556294
-4.767446 0.01470588 0.4531954 -0.14128 0.1136558
-5.599177 -0.12 0.35597 -0.1991494 -0.02663432
-4.371597 -0.005343512 0.4168114 -0.08724567 0.05573388
-5.611416 0.01818182 0.3646937 -0.1268562 0.01829363
-6.163237 -0.03937824 0.2724094 -0.155251 -0.0944594
-4.719695 0.03649635 0.09749097 -0.1717608 0.1044518
-4.881144 -0.078125 0.03928706 -0.09383957 0.1624711
